user,movie
240,5349
240,3461
240,3546
240,31617
240,2600
240,5802
240,52328
240,1376
240,1527
240,6564
240,72165
240,3468
240,8865
240,61210
240,60514
240,63433
240,59315
240,6294
240,6537
240,65982
240,5171
240,6959
240,6882
240,49272
240,63113
240,3623
240,5872
240,45186
240,26444
240,3070
240,2450
240,5799
240,2067
240,4337
240,3175
240,27728
240,34405
240,5479
240,27865
240,4142
240,34397
240,72308
240,4643
240,1025
240,736
240,3699
240,924
240,5437
240,130518
240,45442
240,55116
240,71254
240,5903
240,71530
240,7163
240,34319
240,3981
240,3986
240,8371
240,49278
240,4887
240,51412
240,33004
240,61160
240,53519
240,3300
240,4735
240,57637
240,53000
240,78266
240,71135
240,61692
240,44731
240,3826
240,5323
240,5046
240,6264
240,56921
240,58297
240,5944
240,72378
240,26084
240,3638
240,968
240,5596
240,3
240,43928
240,5378
240,46530
240,45499
240,4956
240,31804
240,2406
240,2405
240,4526
240,3633
240,4131
240,552
240,91500
240,53996
240,44191
240,6250
240,2617
240,7090
240,48516
240,60516
240,4370
240,1375
240,2105
240,4987
240,4941
240,2643
240,3704
240,7614
240,33493
240,1370
240,434
240,494
240,10
240,1722
240,3082
240,547
240,990
240,95
240,1499
240,1552
240,8972
240,46965
240,48678
240,2851
240,40732
240,47404
240,1356
240,1591
240,2916
240,849
240,33679
240,57951
240,73488
240,33834
240,47952
240,63826
240,50445
240,80162
240,144522
240,6615
240,50147
240,56336
240,780
240,117646
241,1916
241,7361
241,750
241,90439
241,1247
241,2160
241,3176
241,39
241,96084
241,3499
241,100083
241,1947
241,1035
241,135133
241,6732
241,4708
241,1203
241,3451
241,112552
241,199
241,1343
241,54503
241,1136
241,74458
241,7714
241,1923
241,4816
241,1219
241,6178
241,3578
241,2300
241,4223
241,30825
241,293
241,3028
241,63992
241,3330
241,106782
241,1267
241,1204
241,6245
241,4191
241,296
241,8738
241,2872
241,79702
241,903
241,6016
241,4795
241,53127
241,8796
241,628
241,90769
241,3081
241,7936
241,158966
241,5989
241,7619
241,4912
241,1948
241,105504
241,2728
241,32917
241,95843
241,26085
241,6852
241,7067
241,49530
241,6407
241,112421
241,4896
241,121338
241,68791
241,2857
241,914
241,107412
241,121342
241,7082
241,7085
241,8385
241,4796
241,147196
241,32862
241,52435
241,72998
241,26147
241,1951
241,1093
241,3948
241,4263
241,6902
241,2863
241,8019
241,6639
241,4337
241,2067
241,5799
241,6480
241,6030
241,1083
241,2946
241,7888
241,4394
241,30894
241,74228
241,65882
241,4720
241,45361
241,70159
241,56339
241,7982
241,34532
241,27839
241,31431
241,36533
241,27751
241,1025
241,4409
241,3468
241,170945
241,5802
241,5013
241,79897
241,71550
241,51709
241,5065
241,7614
241,176419
241,60289
241,26084
241,43932
241,49932
241,55278
241,4978
241,36276
241,6538
241,47446
241,51086
241,51037
241,50064
241,107997
241,27788
241,60760
241,8870
241,113741
241,7371
241,51925
241,5666
241,56003
241,6193
241,5416
241,41716
241,8783
241,121469
241,27584
241,51545
241,27674
241,1484
241,6197
241,3461
241,496
241,3798
241,91128
241,145150
241,105835
241,48780
241,89898
241,96655
241,150596
241,66934
241,224
241,67197
241,6949
241,1269
241,31617
241,84601
241,82378
241,74545
241,171917
241,143458
241,101088
241,127136
241,139052
241,155064
241,80831
241,113350
241,94799
241,86355
241,117646
241,27537
241,130050
241,85414
241,8588
241,63033
241,45
241,34330
241,63515
241,64575
241,69118
241,54962
241,55094
241,33171
241,61011
241,70708
241,71108
241,8959
241,61167
241,8972
241,70728
241,319
241,5673
241,909
241,7020
241,86295
241,104879
241,6530
241,4754
241,1327
241,52
241,5451
241,5127
241,120138
241,2009
241,6954
241,90524
241,60684
241,127052
241,79333
241,31952
241,3
241,3546
241,6297
241,148775
241,924
241,5651
241,351
241,164367
241,4874
241,1799
241,5530
241,52712
241,26887
241,272
241,30745
241,79868
241,366
241,27473
241,31804
241,68237
241,47810
241,60303
241,43679
241,51927
241,5679
241,27491
241,61262
241,59738
241,8947
241,51666
241,27604
241,31427
241,60941
241,59306
241,49130
241,6711
241,69757
241,852
241,6581
241,1537
241,5501
241,539
241,26151
241,46664
241,27904
241,2431
241,32213
241,169958
241,108981
241,135288
241,11
241,77364
241,55116
241,27317
241,93840
241,165343
241,1682
241,6023
241,4898
241,4246
241,41828
241,5801
241,58047
241,5419
241,85295
241,58
241,968
241,6238
241,4658
241,4056
241,67255
242,3081
242,170945
242,26693
242,161830
242,166534
242,92422
242,185029
242,176579
242,75395
242,133782
242,6975
242,180263
242,1655
242,5570
242,366
242,724
242,81591
242,3355
242,152077
242,176419
242,112515
242,130050
242,107997
242,2446
242,311
242,1891
242,2560
242,2974
242,7636
242,2982
242,328
242,2279
242,2995
242,1992
242,879
242,407
242,2713
242,42285
242,742
242,2107
242,891
242,2026
242,1336
242,1342
242,1355
242,2710
242,7930
242,2338
242,2841
242,1644
242,6242
242,2327
242,139655
242,2315
242,1993
242,183
242,799
242,3499
242,26887
242,53127
242,85397
242,92
242,1343
242,105504
242,3113
242,27317
242,2719
242,90769
242,382
242,2712
242,86295
242,183295
242,80846
242,94867
242,81535
242,97785
242,99721
242,107436
242,89837
242,113252
242,82366
242,118270
242,139157
242,113565
242,103219
242,102984
242,102802
242,129333
242,102066
242,138610
242,175485
242,92309
242,174479
242,89028
242,74452
242,136602
242,97643
242,110286
242,96815
242,97188
242,96917
242,113313
242,89427
242,103483
242,113780
242,151559
242,79251
242,121253
242,163937
242,103688
242,133832
242,104457
242,104908
242,80094
242,3176
242,6810
242,73268
242,90439
242,2872
242,74458
242,1203
242,135133
242,2160
242,7361
242,6820
242,1889
242,350
242,1916
242,164367
242,3064
242,1483
242,291
242,2840
242,2557
242,627
242,3063
242,3249
242,436
242,5962
242,5033
242,1480
242,3274
242,3455
242,3150
242,2320
242,217
242,481
242,61
242,225
242,229
242,27124
242,5111
242,26965
242,6971
242,640
242,1609
242,2676
242,79
242,100
242,678
242,5828
242,882
242,1841
242,782
242,1003
242,3810
242,6220
242,7449
242,57274
242,34143
242,53953
242,50804
242,50800
242,44397
242,66310
242,32914
242,32743
242,3863
242,60030
242,30825
242,100083
242,4658
242,5065
242,112552
242,6016
242,77798
242,85788
242,122884
242,112556
242,88932
242,165343
242,93840
242,118198
242,34532
242,65882
242,7982
242,36533
242,45361
242,31431
242,56339
242,27839
242,74228
242,27751
242,70159
242,4720
242,104879
242,1645
242,4409
242,90376
242,92048
242,80126
242,78218
242,160954
242,91658
242,179815
242,90374
242,91571
242,82202
242,127132
242,157699
242,133365
242,99145
242,89085
242,158528
242,151777
242,143385
242,94919
242,180497
242,101360
242,94494
242,93242
242,157200
242,101973
242,89582
242,89761
242,102684
242,93502
242,87028
242,144714
242,127212
242,80880
242,78574
242,184721
242,118248
242,110611
242,662
242,240
242,1798
242,132
242,190
242,3055
242,1055
242,3238
242,373
242,2707
242,1892
242,1061
242,3835
242,3005
242,422
242,490
242,1718
242,2298
242,3386
242,8019
242,1339
242,39
242,2810
242,101088
242,171917
242,74545
242,139052
242,143458
242,82378
242,84601
242,127136
242,4816
242,1845
242,6148
242,2551
242,5771
242,805
242,454
242,230
242,3578
242,257
242,3451
242,146688
242,903
242,750
242,63992
242,1136
242,4223
242,54503
242,2232
242,1923
242,1337
242,2793
242,2267
242,3557
243,6016
243,3578
243,7361
243,90439
243,135133
243,3451
243,49530
243,2160
243,1219
243,750
243,96084
243,3176
243,39
243,4816
243,1343
243,2300
243,3028
243,6732
243,1136
243,79702
243,1035
243,296
243,1267
243,30825
243,4223
243,6178
243,100083
243,3499
243,106782
243,1247
243,1916
243,54503
243,1204
243,1203
243,4708
243,4795
243,1923
243,1947
243,199
243,74458
243,2529
243,63992
243,112552
243,7714
243,2728
243,90769
243,4191
243,3330
243,6245
243,1948
243,8796
243,6852
243,8738
243,903
243,628
243,7619
243,2872
243,53127
243,7936
243,26085
243,121338
243,31617
243,6407
243,293
243,5989
243,3633
243,4912
243,32917
243,95843
243,914
243,72998
243,158966
243,7082
243,121342
243,107412
243,147196
243,4796
243,32862
243,7085
243,8385
243,2863
243,3081
243,6639
243,1093
243,2857
243,1951
243,7067
243,3461
243,68791
243,46972
243,52435
243,4263
243,26147
243,5802
243,6030
243,4394
243,6480
243,2946
243,1083
243,7888
243,3546
243,968
243,3468
243,1262
243,3948
243,5799
243,4337
243,2067
243,26084
243,1025
243,48516
243,170945
243,105504
243,911
243,79333
243,127052
243,26195
243,7979
243,6874
243,5651
243,41828
243,5801
243,26151
243,909
243,6023
243,5007
243,5493
243,7394
243,5796
243,26152
243,6333
243,26184
243,3963
243,3604
243,8191
243,71535
243,2181
243,6808
243,7184
243,3668
243,2732
243,2969
243,2729
243,3073
243,904
243,4896
243,74342
243,7122
243,26158
243,26095
243,115617
243,8033
243,4434
243,2947
243,2948
243,2993
243,2949
243,2404
243,7708
243,105020
243,2990
243,69524
243,4005
243,2402
243,7573
243,2376
243,2989
243,7570
243,46855
243,1013
243,4799
243,60074
243,3372
243,4339
243,3654
243,4704
243,69526
243,3030
243,7757
243,1197
243,152711
243,902
243,92348
243,7569
243,33162
243,288
243,8195
243,108932
243,115149
243,6584
243,8501
243,4574
243,4632
243,7247
243,2764
243,99114
243,152077
243,2475
243,8190
243,147662
243,174551
243,6182
243,179073
243,3076
243,5004
243,174737
243,6604
243,26171
243,4284
243,4402
243,8748
243,3922
243,7051
243,8189
243,33564
243,133879
243,175781
243,142020
243,2870
243,4687
243,6578
243,84523
243,110
243,260
243,680
243,6893
243,2747
243,8928
243,5638
243,52831
243,70
243,5254
243,60365
243,3062
243,2944
243,6579
243,176621
243,2835
243,1429
243,7560
243,1333
243,3507
243,8118
243,5459
243,2471
243,5497
243,674
243,2748
243,5720
243,2880
243,924
243,8487
243,3959
243,3627
243,7245
243,26116
243,1198
243,42946
243,4583
243,6814
243,4717
243,4066
243,98503
243,5246
243,5248
243,85334
243,4675
243,98633
243,2457
243,4397
243,124853
243,1389
243,2422
243,75947
243,50740
243,3653
243,4914
243,4399
243,93114
243,8239
243,8571
243,4804
243,7312
243,48678
243,46965
243,8620
243,4709
243,2468
243,3527
243,1374
243,1291
243,2983
243,2856
243,3634
243,2179
243,2180
243,3766
243,4353
243,2476
243,2816
244,6016
244,780
244,27032
244,480
244,1544
244,1356
244,2916
244,849
244,1591
244,648
244,1610
244,1374
244,5349
244,1127
244,1129
244,3703
244,27683
244,1552
244,547
244,1722
244,434
244,1370
244,990
244,95
244,10
244,494
244,3082
244,1499
244,2571
244,6333
244,8118
244,95165
244,836
244,2625
244,1429
244,2835
244,79702
244,4638
244,1527
244,3578
244,7361
244,548
244,26504
244,49530
244,3638
244,3451
244,748
244,115149
244,1136
244,1210
244,3527
244,90439
244,26614
244,1037
244,1320
244,2722
244,6574
244,66
244,1882
244,3697
244,172
244,692
244,379
244,76
244,3081
244,2300
244,798
244,3028
244,2160
244,140956
244,2872
244,8644
244,61248
244,34334
244,34048
244,70336
244,61350
244,5264
244,135133
244,750
244,36509
244,96084
244,338
244,1219
244,733
244,2475
244,3176
244,135518
244,1267
244,127323
244,120799
244,5254
244,128944
244,100083
244,160
244,39
244,2728
244,3499
244,6732
244,4816
244,60471
244,2167
244,69524
244,2989
244,2376
244,2990
244,4005
244,2402
244,7573
244,7570
244,2628
244,4795
244,1916
244,1343
244,6178
244,1035
244,1616
244,170
244,464
244,1518
244,1427
244,5961
244,423
244,376
244,72591
244,2490
244,2812
244,89
244,7017
244,1438
244,227
244,2353
244,1631
244,8268
244,839
244,145951
244,1687
244,160341
244,1004
244,136012
244,1204
244,30825
244,87232
244,88140
244,100906
244,54503
244,70
244,292
244,45499
244,4553
244,5181
244,6078
244,4443
244,2334
244,3633
244,2404
244,86190
244,62383
244,1923
244,4223
244,3864
244,208
244,31553
244,2275
244,2094
244,442
244,75416
244,1831
244,1200
244,58025
244,27618
244,8361
244,48774
244,1479
244,199
244,6934
244,52722
244,6365
244,4708
244,1948
244,1909
244,7714
244,1608
244,26764
244,1947
244,112552
244,1247
244,303
244,736
244,4121
244,8633
244,4191
244,106782
244,2642
244,2529
244,8241
244,6812
244,158721
244,380
244,8796
244,1203
244,1196
244,2600
244,91500
244,3330
244,4207
244,6564
244,1495
244,38583
244,2288
244,2364
244,1917
244,63992
244,140711
244,5523
244,3827
244,59615
244,69278
244,31617
244,26792
244,2720
244,74458
244,1375
244,2105
244,3704
244,4941
244,2643
244,4987
244,377
244,1556
244,2344
244,2403
244,90769
244,2986
244,7619
244,77561
244,101076
244,6245
244,1580
244,117529
244,187031
244,2414
244,260
244,198
244,2126
244,71535
244,4552
244,316
244,8738
244,3113
244,1391
244,327
244,688
244,114935
244,183635
244,122904
244,191005
244,2322
244,541
244,546
244,7936
244,4270
244,15
244,6852
244,3204
244,296
244,1726
244,121338
244,1372
244,95182
244,5300
244,112852
244,26085
244,903
244,3508
244,6639
244,2991
244,3635
244,3639
244,3984
244,5209
244,1562
244,105020
244,6874
244,6407
244,5746
244,4800
244,761
244,2153
244,1867
244,704
244,107846
244,809
244,1606
244,1049
244,73499
244,77364
244,1093
244,7000
244,2683
245,8582
245,93040
245,80906
245,261
245,3081
245,3281
245,117364
245,81158
245,5288
245,89386
245,1191
245,41
245,1398
245,2494
245,1827
245,4350
245,2330
245,4708
245,3176
245,96084
245,6667
245,1366
245,1204
245,1445
245,473
245,157
245,141846
245,137337
245,83827
245,179135
245,105746
245,84156
245,121171
245,84273
245,172705
245,178323
245,109687
245,143511
245,87287
245,85394
245,106889
245,143896
245,110387
245,85774
245,109282
245,86279
245,176423
245,110350
245,178129
245,127152
245,175707
245,171011
245,127180
245,120478
245,172461
245,173235
245,128902
245,117533
245,117531
245,131023
245,171251
245,131724
245,173317
245,115203
245,112334
245,170907
245,133115
245,134248
245,134524
245,76738
245,134796
245,134859
245,127146
245,127164
245,81191
245,160289
245,89090
245,98122
245,104272
245,96150
245,94122
245,94130
245,100556
245,165969
245,164917
245,100553
245,183199
245,95218
245,100044
245,165843
245,165671
245,99846
245,96411
245,148166
245,150696
245,187717
245,96488
245,96563
245,96606
245,97168
245,189111
245,151759
245,97230
245,97866
245,193579
245,154358
245,93721
245,100106
245,91869
245,180265
245,164655
245,90943
245,90630
245,167064
245,146682
245,92475
245,145283
245,164540
245,158842
245,102852
245,103107
245,90863
245,1947
245,3451
245,628
245,3679
245,2859
245,3142
245,1267
245,6235
245,88094
245,97194
245,26797
245,602
245,26729
245,128900
245,1652
245,3002
245,7786
245,2538
245,3677
245,26712
245,581
245,8755
245,1649
245,759
245,3625
245,3609
245,206
245,5059
245,2323
245,3989
245,128
245,3182
245,137
245,6612
245,791
245,1310
245,1856
245,1192
245,2813
245,6780
245,2930
245,4711
245,722
245,3327
245,108
245,1144
245,4217
245,7124
245,77
245,1123
245,1111
245,99
245,199
245,3330
245,4223
245,2160
245,750
245,1247
245,7936
245,90439
245,6434
245,6178
245,3499
245,3578
245,556
245,246
245,63992
245,7714
245,1219
245,132333
245,90769
245,1670
245,43677
245,336
245,2106
245,760
245,1507
245,73
245,632
245,3053
245,1696
245,214
245,2358
245,979
245,4047
245,1916
245,49530
245,116
245,1035
245,7361
245,80862
245,112552
245,1343
245,3466
245,2622
245,2253
245,189
245,7012
245,26686
245,5102
245,1126
245,6245
245,2728
245,1203
245,3117
245,389
245,2300
245,6732
245,4459
245,4458
245,4864
245,266
245,8738
245,903
245,1643
245,39
245,114066
245,2677
245,4191
245,4816
245,135133
245,308
245,74458
245,1923
245,1183
245,144210
245,54503
245,3028
245,1449
245,8827
245,161
245,216
245,296
245,492
245,106782
245,90245
245,6123
245,5932
245,7566
245,27176
245,3680
245,5643
245,62662
245,91860
245,1289
245,26524
245,6852
245,172497
245,161008
245,172591
245,132084
245,181719
245,118198
245,5989
245,2872
245,665
245,2436
245,30825
245,4912
245,6122
245,4102
245,2659
245,26471
245,527
245,3174
245,86781
245,7619
245,8581
245,1050
245,2824
245,74226
245,2302
245,2064
245,1136
245,4795
245,2598
245,317
245,130498
246,130840
246,7361
246,84954
246,26887
246,80969
246,106920
246,100302
246,89039
246,92694
246,90439
246,135133
246,2160
246,141004
246,1916
246,750
246,1343
246,3499
246,39
246,3176
246,164367
246,7123
246,100083
246,93840
246,165343
246,3081
246,112552
246,1203
246,3578
246,96084
246,124851
246,99917
246,1035
246,1136
246,74685
246,4816
246,74458
246,1247
246,30825
246,54503
246,1219
246,2594
246,3451
246,63992
246,6016
246,1947
246,4223
246,99853
246,133771
246,144734
246,102070
246,71999
246,166635
246,6732
246,89945
246,136305
246,149146
246,149144
246,293
246,43932
246,1923
246,94810
246,109187
246,2872
246,4708
246,130073
246,96832
246,199
246,92192
246,133377
246,111551
246,97988
246,109848
246,100810
246,120138
246,106782
246,3156
246,3269
246,7714
246,2300
246,188189
246,165639
246,113350
246,94799
246,86355
246,90769
246,2316
246,3920
246,79702
246,6178
246,31804
246,29
246,788
246,113741
246,85414
246,8092
246,296
246,1267
246,78772
246,168366
246,273
246,70521
246,27266
246,79357
246,44243
246,9005
246,130050
246,143365
246,151695
246,115713
246,3028
246,185585
246,129397
246,103596
246,147376
246,112623
246,903
246,32554
246,2367
246,175197
246,184253
246,90345
246,107771
246,27905
246,143255
246,67799
246,130444
246,166203
246,184987
246,109191
246,2633
246,3438
246,3330
246,1204
246,26693
246,64957
246,97752
246,110730
246,89470
246,87306
246,86320
246,80917
246,158027
246,112804
246,130576
246,142424
246,113378
246,100527
246,128512
246,96655
246,150596
246,89898
246,26849
246,5127
246,1682
246,27537
246,72407
246,163985
246,179053
246,127096
246,173925
246,119167
246,84152
246,112868
246,82095
246,190183
246,114847
246,163134
246,314
246,112512
246,6245
246,31150
246,108689
246,6734
246,183635
246,114935
246,80831
246,155064
246,26764
246,6790
246,7842
246,4191
246,54771
246,3503
246,1232
246,182715
246,53127
246,147372
246,718
246,6395
246,76077
246,135885
246,95720
246,128975
246,100487
246,104374
246,82152
246,136859
246,71205
246,4980
246,151479
246,162982
246,105504
246,43928
246,7841
246,160565
246,128542
246,158956
246,173307
246,2009
246,8738
246,27317
246,5989
246,628
246,91660
246,169984
246,86835
246,4874
246,7845
246,6659
246,6902
246,71468
246,161594
246,135518
246,49530
246,4896
246,158966
246,1917
246,160080
246,37495
246,88744
246,5065
246,4975
246,1876
246,2672
246,4795
246,6250
246,166291
246,104283
246,98604
246,85397
246,107997
246,2232
246,1479
246,1646
246,139655
246,1340
246,3113
246,80363
246,6852
246,148775
246,5530
246,5502
246,61240
246,50796
246,99764
246,142420
246,168612
246,96691
246,94864
246,61692
246,53000
246,44731
246,4735
246,78266
246,5323
246,57637
246,3300
246,71135
246,3826
246,1835
246,1176
246,265
246,1458
246,506
246,116823
246,148172
246,107406
246,2819
246,2010
246,8796
246,2827
246,292
246,176371
246,1339
246,117529
246,187031
246,132046
246,30894
246,130520
246,164226
246,546
246,3355
246,73268
246,105801
246,103253
246,90249
246,88125
246,164881
246,96737
246,189547
247,117529
247,187031
247,91500
247,173145
247,171765
247,164226
247,74685
247,141544
247,186587
247,173291
247,112370
247,111362
247,136800
247,122906
247,113345
247,135567
247,130842
247,169982
247,142509
247,122900
247,167370
247,135569
247,122898
247,122892
247,85414
247,111364
247,102880
247,95510
247,93363
247,106487
247,102445
247,106002
247,110102
247,103228
247,101864
247,136859
247,88125
247,191005
247,122904
247,132046
247,127323
247,120799
247,135518
247,161918
247,188301
247,27032
247,140711
247,92681
247,129397
247,185585
247,101076
247,77561
247,122918
247,122924
247,103772
247,122902
247,166528
247,168026
247,163056
247,179819
247,77364
247,71999
247,187595
247,87520
247,183635
247,114935
247,88140
247,87232
247,88744
247,103253
247,90249
247,122886
247,103042
247,111759
247,110553
247,108689
247,164881
247,189547
247,111360
247,96737
247,136864
247,122922
247,128542
247,160565
247,173307
247,158956
247,160080
247,147372
247,87192
247,103341
247,135137
247,93805
247,142420
247,168612
247,107406
247,29
247,96691
247,94864
247,546
247,1527
247,103249
247,112852
247,4980
247,94777
247,62383
247,26849
247,1726
247,26887
247,26764
247,94018
247,102125
247,104243
247,85056
247,122916
247,91535
247,7123
247,85131
247,86190
247,106642
247,93840
247,165343
247,187593
247,92420
247,149902
247,79057
247,122920
247,93563
247,130490
247,100579
247,75985
247,88699
247,95875
247,116823
247,148172
247,184987
247,166203
247,130444
247,89087
247,188189
247,165639
247,107314
247,292
247,161594
247,160
247,128944
247,27683
247,90524
247,141004
247,169984
247,91660
247,86835
247,109187
247,94810
247,166526
247,124851
247,6645
247,80363
247,79895
247,73268
247,134130
247,182715
247,151479
247,86332
247,123553
247,156607
247,76175
247,166635
247,32898
247,122882
247,132462
247,73321
247,134775
247,168456
247,94780
247,93610
247,105954
247,116887
247,117466
247,164367
247,780
247,168252
247,134170
247,3438
247,113350
247,86355
247,94799
247,113741
247,316
247,1580
247,89745
247,84772
247,1429
247,2835
247,2628
247,327
247,1391
247,130840
247,108188
247,103339
247,504
247,70
247,2701
247,442
247,75416
247,2094
247,2275
247,3864
247,31553
247,1831
247,208
247,1356
247,2916
247,849
247,1591
247,648
247,6541
247,6534
247,175197
247,143365
247,115713
247,151695
247,68319
247,380
247,91542
247,102070
247,144734
247,3113
247,198
247,117646
247,2617
247,2322
247,82461
247,2429
247,27003
247,1762
247,1690
247,611
247,34292
247,114180
247,2625
247,104841
247,72308
247,4643
247,1544
247,480
247,97752
247,110730
247,27618
247,48774
247,8361
247,58025
247,103596
247,147376
247,112623
247,5349
247,44243
247,89470
247,109191
247,102088
247,90888
247,114795
247,91273
247,78105
247,111659
247,143255
247,99114
247,53453
247,9005
247,43932
247,1372
247,3793
247,6966
247,8241
247,6812
247,158721
247,127096
247,112868
247,190183
247,163985
247,173925
247,179053
247,82095
247,84152
247,114847
247,119167
247,27905
247,105653
247,109578
247,136305
247,89945
247,149146
247,149144
247,157865
247,159093
247,78469
247,87529
247,177285
247,31367
247,76077
247,95720
248,62383
248,88140
248,87232
248,33493
248,112852
248,135569
248,169982
248,173291
248,141544
248,122906
248,122900
248,122898
248,122892
248,136800
248,186587
248,142509
248,111362
248,112370
248,167370
248,130842
248,135567
248,113345
248,136859
248,127323
248,120799
248,187595
248,5171
248,65982
248,6882
248,6294
248,59315
248,6959
248,61210
248,63433
248,60514
248,6537
248,8865
248,122918
248,87520
248,85131
248,1210
248,46530
248,5378
248,91500
248,5349
248,96737
248,164881
248,111360
248,189547
248,6534
248,68319
248,4638
248,34405
248,8636
248,8644
248,61350
248,34048
248,61248
248,70336
248,34334
248,5264
248,780
248,122916
248,2528
248,3702
248,104017
248,2642
248,168252
248,122882
248,2640
248,6365
248,52722
248,6934
248,122922
248,1200
248,260
248,88699
248,79057
248,95875
248,100579
248,93563
248,92420
248,75985
248,122920
248,149902
248,130490
248,106487
248,102445
248,93363
248,106002
248,95510
248,101864
248,102880
248,110102
248,103228
248,77561
248,101076
248,111364
248,191005
248,122904
248,140711
248,110553
248,111759
248,2641
248,3638
248,161918
248,27032
248,1375
248,4987
248,2105
248,4941
248,3704
248,2643
248,3793
248,94018
248,104243
248,85056
248,102125
248,1527
248,64997
248,3593
248,147382
248,60040
248,184053
248,37386
248,6597
248,5094
248,74668
248,187593
248,103341
248,93805
248,87192
248,135137
248,1356
248,2916
248,849
248,1591
248,59615
248,5523
248,69278
248,3827
248,3703
248,1127
248,1129
248,2531
248,2532
248,7991
248,2533
248,2530
248,111781
248,79695
248,155358
248,189333
248,2628
248,173145
248,171765
248,82461
248,60471
248,75416
248,2094
248,208
248,3864
248,31553
248,2275
248,1831
248,442
248,1580
248,6645
248,92681
248,117529
248,187031
248,94777
248,101577
248,90403
248,91485
248,160563
248,112897
248,112911
248,131714
248,129229
248,4643
248,72308
248,84414
248,53996
248,44191
248,49278
248,34319
248,51412
248,7163
248,8371
248,5903
248,3981
248,4887
248,3986
248,71530
248,71254
248,2716
248,8118
248,91630
248,140956
248,3698
248,6583
248,4939
248,1373
248,4580
248,480
248,1544
248,1374
248,95165
248,45499
248,128542
248,160565
248,158956
248,173307
248,68358
248,2322
248,8361
248,48774
248,27618
248,58025
248,169984
248,86835
248,91660
248,748
248,139859
248,96079
248,27793
248,1479
248,89745
248,316
248,80363
248,4121
248,8633
248,170289
248,54995
248,56801
248,37380
248,107406
248,106927
248,59014
248,327
248,1391
248,2571
248,1917
248,53464
248,138036
248,8500
248,5543
248,61160
248,94864
248,96691
248,59037
248,111659
248,8677
248,93297
248,1726
248,4553
248,5181
248,6078
248,4443
248,2662
248,104129
248,96610
248,990
248,547
248,1552
248,494
248,1499
248,434
248,1370
248,1722
248,3082
248,10
248,95
248,6574
248,3697
248,379
248,76
248,692
248,172
248,66
248,1882
248,2625
248,94011
248,100304
248,101362
248,130578
248,134246
248,107962
248,96417
248,89840
248,79293
248,120466
248,162082
248,92008
248,117895
248,158402
248,86142
248,161290
248,129657
249,27032
249,91500
249,6016
249,140711
249,187031
249,117529
249,122904
249,191005
249,164226
249,136859
249,127323
249,120799
249,92681
249,128944
249,1527
249,74685
249,3578
249,87232
249,88140
249,62383
249,3451
249,135567
249,111362
249,130842
249,169982
249,186587
249,167370
249,113345
249,112370
249,136800
249,173291
249,122906
249,122892
249,122898
249,122900
249,135569
249,141544
249,142509
249,160080
249,171765
249,173145
249,1219
249,87192
249,103341
249,135137
249,93805
249,3028
249,2300
249,7361
249,90439
249,2160
249,161918
249,96084
249,101076
249,77561
249,132046
249,39
249,750
249,1035
249,6732
249,101864
249,102880
249,110102
249,103228
249,95510
249,106487
249,106002
249,93363
249,102445
249,6178
249,135133
249,187595
249,1267
249,27683
249,87520
249,1136
249,49530
249,71999
249,546
249,3176
249,199
249,1204
249,4795
249,111364
249,112852
249,4816
249,188301
249,2728
249,7714
249,122918
249,135518
249,1947
249,94777
249,106782
249,85414
249,6852
249,3330
249,4223
249,77364
249,4708
249,1247
249,79702
249,4191
249,187593
249,780
249,1948
249,1343
249,114935
249,183635
249,2529
249,63992
249,54503
249,1580
249,8796
249,327
249,1391
249,5523
249,3827
249,59615
249,69278
249,1923
249,6245
249,1916
249,122922
249,112552
249,1356
249,849
249,2916
249,1591
249,88744
249,8738
249,128542
249,158956
249,160565
249,173307
249,96737
249,164881
249,111360
249,189547
249,3499
249,5349
249,89087
249,92420
249,79057
249,75985
249,93563
249,95875
249,88699
249,130490
249,100579
249,122920
249,149902
249,6645
249,2835
249,1429
249,7619
249,169984
249,86835
249,91660
249,296
249,30825
249,48774
249,8361
249,58025
249,27618
249,73268
249,94018
249,85056
249,104243
249,102125
249,86190
249,380
249,110553
249,111759
249,122916
249,74458
249,292
249,165343
249,93840
249,91535
249,100083
249,136864
249,26085
249,70
249,85131
249,2872
249,26764
249,1203
249,7936
249,1726
249,2701
249,1544
249,480
249,96691
249,94864
249,6534
249,316
249,3081
249,121338
249,95843
249,32917
249,80363
249,4638
249,4912
249,122924
249,103772
249,122902
249,168026
249,179819
249,166528
249,163056
249,6407
249,6395
249,160
249,60471
249,103249
249,903
249,5478
249,8578
249,3633
249,1479
249,2094
249,75416
249,1831
249,208
249,3864
249,31553
249,2275
249,442
249,61248
249,70336
249,8644
249,61350
249,34048
249,34334
249,5264
249,157865
249,2628
249,31617
249,68319
249,3638
249,3438
249,122882
249,4980
249,129397
249,185585
249,1951
249,32862
249,107412
249,147196
249,8385
249,7085
249,4796
249,7082
249,121342
249,4270
249,122886
249,2857
249,2571
249,1093
249,90769
249,1917
249,648
249,7067
249,1320
249,2722
249,1037
249,2863
249,72308
249,4643
249,33493
249,88125
249,3702
249,104017
249,2528
249,36509
249,52722
249,6365
249,6934
249,6639
249,914
249,2640
249,6812
249,8241
249,158721
249,2322
249,103253
249,90249
249,6564
249,107406
249,168612
249,142420
249,91542
249,52435
249,90524
249,103042
249,138036
249,99114
249,78469
249,159093
250,90439
